,Unnamed: 0,ID,Type,Roll,Pitch,Yaw,X_acc,Y_acc,Z_acc,Interval Time,Time,index
889,889,20,AntiTrigo,-163.6168,-75.885,-147.5173,-9.6088,-5.8726,-4.3925,50,2024-03-21 17:21:42.258669,889
890,890,20,AntiTrigo,176.2964,-71.7936,-105.1171,-7.9084,-5.3313,-2.3136,50,2024-03-21 17:21:42.324885,890
891,891,20,AntiTrigo,168.8077,-74.1351,-73.0301,-11.3524,-6.1887,-1.8011,50,2024-03-21 17:21:42.382412,891
892,892,20,AntiTrigo,163.7751,-74.1071,-60.921,-9.7908,-7.5012,-1.8825,50,2024-03-21 17:21:42.448487,892
893,893,20,AntiTrigo,154.7219,-72.1235,-48.1523,-6.9072,-4.3541,-3.5973,50,2024-03-21 17:21:42.508260,893
894,894,20,AntiTrigo,117.7222,-76.1549,-5.8476,-10.7488,-6.5911,-1.7484,50,2024-03-21 17:21:42.590738,894
895,895,20,AntiTrigo,66.5552,-71.7966,48.1472,-10.7057,-4.4643,-0.7616,50,2024-03-21 17:21:42.642428,895
896,896,20,AntiTrigo,50.2306,-64.0517,64.2046,-11.7164,-2.5435,-2.9507,50,2024-03-21 17:21:42.707920,896
897,897,20,AntiTrigo,34.7194,-56.6746,79.7316,-13.1391,-2.2274,-0.7089,50,2024-03-21 17:21:42.774238,897
898,898,20,AntiTrigo,16.5538,-46.5981,95.8147,-11.4099,-1.3268,0.0048,50,2024-03-21 17:21:42.841470,898
899,899,20,AntiTrigo,-7.4848,-42.7506,109.6602,-10.9883,-2.1795,0.182,50,2024-03-21 17:21:42.892966,899
900,900,20,AntiTrigo,-45.8832,-33.5329,133.2655,-12.3487,-4.7565,0.2156,50,2024-03-21 17:21:42.973984,900
901,901,20,AntiTrigo,-59.7127,-22.4429,145.1508,-15.4575,-6.6629,2.4094,50,2024-03-21 17:21:43.058307,901
902,902,20,AntiTrigo,-79.8804,-44.479,149.1001,-7.0318,-5.9013,1.5328,50,2024-03-21 17:21:43.127526,902
903,903,20,AntiTrigo,-122.1499,-60.1569,160.9208,-12.3056,-2.5483,5.3936,50,2024-03-21 17:21:43.197102,903
904,904,20,AntiTrigo,-167.7071,-49.8836,-178.119,-7.4485,-1.3747,-6.2654,50,2024-03-21 17:21:43.278245,904
905,905,20,AntiTrigo,-92.0179,-72.1458,121.504,-11.932,-7.0845,3.7314,50,2024-03-21 17:21:43.409600,905
906,906,20,AntiTrigo,-136.9152,-74.6751,-162.4104,-9.7765,-8.3107,-5.0918,50,2024-03-21 17:21:43.475559,906
907,907,20,AntiTrigo,-162.0308,-80.8968,-112.795,-10.1645,-4.335,0.1293,50,2024-03-21 17:21:43.530592,907
908,908,20,AntiTrigo,169.0381,-82.7516,-59.7656,-9.4412,-6.548,0.5844,50,2024-03-21 17:21:43.575669,908
909,909,20,AntiTrigo,163.5814,-71.2407,-41.482,-11.0602,-7.0988,-5.1493,50,2024-03-21 17:21:43.626497,909
910,910,20,AntiTrigo,155.904,-61.8188,-31.5463,-7.3431,-5.4127,-3.674,50,2024-03-21 17:21:43.707228,910
911,911,21,AntiTrigo,-176.851,-13.5207,-162.418,-6.0929,-0.6323,-3.9997,50,2024-03-21 17:21:44.488351,911
912,912,21,AntiTrigo,-172.9645,-32.0021,-164.44,-13.8863,-5.0631,3.8895,50,2024-03-21 17:21:44.580611,912
913,913,21,AntiTrigo,-154.9312,-40.1102,-168.6241,-11.7308,-6.9599,2.098,50,2024-03-21 17:21:44.642585,913
914,914,21,AntiTrigo,-143.2756,-31.1647,-152.1654,-11.2279,-9.2256,-4.6751,50,2024-03-21 17:21:44.708142,914
915,915,21,AntiTrigo,-118.5822,-41.3715,-134.3521,-9.4651,-6.2989,-1.7819,50,2024-03-21 17:21:44.791428,915
916,916,21,AntiTrigo,-104.1518,-47.6586,-125.7965,-10.198,-4.9481,-0.1581,50,2024-03-21 17:21:44.842344,916
917,917,21,AntiTrigo,-120.1517,-53.1002,-93.9446,-8.6652,-5.9013,-2.7207,50,2024-03-21 17:21:45.067676,917
918,918,21,AntiTrigo,-39.1865,-80.234,151.1642,-7.6018,-2.4094,-2.2417,50,2024-03-21 17:21:45.156479,918
919,919,21,AntiTrigo,-29.936,-64.5407,133.4852,-10.7201,-3.7554,0.4886,50,2024-03-21 17:21:45.224685,919
920,920,21,AntiTrigo,-36.7196,-46.7501,133.7584,-12.3152,-4.5457,0.1724,50,2024-03-21 17:21:45.275322,920
921,921,21,AntiTrigo,-50.1456,-36.8347,138.7541,-12.0613,-3.3291,-0.5077,50,2024-03-21 17:21:45.343751,921
922,922,21,AntiTrigo,-61.8733,-29.8341,142.5164,-11.5296,-3.6452,0.4167,50,2024-03-21 17:21:45.409105,922
923,923,21,AntiTrigo,-76.6445,-18.4988,146.8378,-13.1008,-5.2547,1.0203,50,2024-03-21 17:21:45.474869,923
924,924,21,AntiTrigo,-90.93,-9.0338,152.2142,-14.9401,-6.8641,0.4167,50,2024-03-21 17:21:45.525281,924
925,925,21,AntiTrigo,-105.9346,-7.7434,156.7345,-14.3318,-6.7587,-0.206,50,2024-03-21 17:21:45.582443,925
926,926,21,AntiTrigo,-136.0723,-17.8528,164.0811,-11.4961,-10.9452,2.2465,50,2024-03-21 17:21:45.658220,926
927,927,21,AntiTrigo,-169.1671,-27.3173,179.1542,-9.2448,-1.7915,2.5483,50,2024-03-21 17:21:45.709000,927
928,928,21,AntiTrigo,162.4734,-22.1929,-167.1562,-7.0988,-0.024,-3.0752,50,2024-03-21 17:21:45.776630,928
929,929,21,AntiTrigo,164.9145,-28.3875,-164.2616,-12.5068,-2.4573,-1.1017,50,2024-03-21 17:21:45.840639,929
930,930,21,AntiTrigo,-179.9839,-44.8105,-163.912,-12.2098,-6.045,3.1327,50,2024-03-21 17:21:45.907464,930
931,931,21,AntiTrigo,-162.3481,-43.7041,-156.5237,-11.041,-4.8236,-2.6297,50,2024-03-21 17:21:45.974827,931
932,932,21,AntiTrigo,-155.8642,-38.5328,-137.618,-8.4592,-5.0152,-5.1445,50,2024-03-21 17:21:46.013899,932
933,933,21,AntiTrigo,-136.9612,-48.757,-129.4387,-11.3332,-6.7156,0.1006,50,2024-03-21 17:21:46.092344,933
934,934,21,AntiTrigo,-128.214,-54.8501,-130.5277,-13.5989,-11.0267,-1.8921,50,2024-03-21 17:21:46.159525,934
935,935,21,AntiTrigo,-135.9988,-60.198,-115.684,-9.9345,-8.1574,-3.9949,50,2024-03-21 17:21:46.224867,935
936,936,21,AntiTrigo,-144.1418,-74.9747,-99.3651,-10.4902,-5.5948,-1.4179,50,2024-03-21 17:21:46.274931,936
937,937,21,AntiTrigo,160.5702,-85.4173,-35.1204,-9.5561,-3.6883,-2.5818,50,2024-03-21 17:21:46.332330,937
938,938,21,AntiTrigo,82.2781,-83.6896,48.2691,-12.2433,-3.9422,-3.6069,50,2024-03-21 17:21:46.408145,938
939,939,21,AntiTrigo,20.9732,-69.7347,113.2299,-11.6733,-4.1817,0.4072,50,2024-03-21 17:21:46.465142,939
940,940,21,AntiTrigo,15.2112,-59.9876,119.9153,-11.8122,-3.2333,-1.3843,50,2024-03-21 17:21:46.525813,940
941,941,21,AntiTrigo,9.509,-52.3849,123.9235,-10.1932,-2.4094,-1.0346,50,2024-03-21 17:21:46.583845,941
942,942,21,AntiTrigo,-1.5773,-38.4708,133.6342,-10.3321,-2.4525,0.685,50,2024-03-21 17:21:46.675791,942
943,943,21,AntiTrigo,-10.7312,-32.4258,143.9308,-10.3752,-2.6824,-0.0192,50,2024-03-21 17:21:46.741799,943
944,944,21,AntiTrigo,-20.3006,-29.3455,153.1475,-11.1656,-3.4201,0.297,50,2024-03-21 17:21:46.782071,944
945,945,21,AntiTrigo,-29.2508,-24.834,160.6357,-13.1487,-3.3818,1.8921,50,2024-03-21 17:21:46.859958,945
946,946,21,AntiTrigo,-34.2451,-27.471,163.8335,-15.2084,-0.4934,-0.6035,50,2024-03-21 17:21:46.908771,946
947,947,21,AntiTrigo,-56.4747,-40.7998,160.6449,-5.9444,-4.2296,2.4812,50,2024-03-21 17:21:46.990912,947
948,948,21,AntiTrigo,-89.0979,-47.764,168.1291,-15.0599,-6.0354,5.3601,50,2024-03-21 17:21:47.042226,948
949,949,21,AntiTrigo,-132.4351,-41.5809,-167.6093,-9.0149,-3.353,-6.9743,50,2024-03-21 17:21:47.092330,949
950,950,21,AntiTrigo,-140.8796,-41.7031,-169.7737,-10.653,-4.1482,-1.1352,50,2024-03-21 17:21:47.142200,950
951,951,21,AntiTrigo,-113.1253,-58.3966,166.8842,-10.8925,-6.045,1.619,50,2024-03-21 17:21:47.229514,951
952,952,21,AntiTrigo,-131.5363,-63.7065,-163.8336,-10.8063,-5.1541,-6.4091,50,2024-03-21 17:21:47.292242,952
953,953,21,AntiTrigo,-156.3878,-70.3048,-123.9343,-10.8782,-3.8704,-1.3316,50,2024-03-21 17:21:47.358327,953
954,954,21,AntiTrigo,-175.785,-81.033,-78.2207,-9.9729,-3.5303,-0.8574,50,2024-03-21 17:21:47.409911,954
955,955,22,AntiTrigo,46.6261,-41.6524,122.348,-11.5727,-1.0394,-0.6227,50,2024-03-21 17:21:49.367154,955
956,956,22,AntiTrigo,33.2628,-40.7999,132.8281,-11.3093,-0.8909,-0.2156,50,2024-03-21 17:21:49.423144,956
957,957,22,AntiTrigo,5.2289,-42.7828,154.1443,-13.8959,-3.1997,0.9101,50,2024-03-21 17:21:49.491132,957
958,958,22,AntiTrigo,-19.6917,-41.7668,176.5482,-17.2394,-5.6331,-0.0048,50,2024-03-21 17:21:49.558375,958
959,959,22,AntiTrigo,-34.6761,-40.8781,-172.8526,-15.3377,-0.7999,1.2789,50,2024-03-21 17:21:49.624001,959
960,960,22,AntiTrigo,-49.3385,-51.5467,175.4344,-5.0535,-5.408,2.8213,50,2024-03-21 17:21:49.681240,960
961,961,22,AntiTrigo,-84.0719,-66.475,175.9238,-15.5341,-4.1051,2.328,50,2024-03-21 17:21:49.757916,961
962,962,22,AntiTrigo,-151.1241,-64.8901,-145.7989,-5.7624,-0.7808,-3.8704,50,2024-03-21 17:21:49.824072,962
963,963,22,AntiTrigo,-132.0919,-74.4052,-167.9535,-13.7905,-5.3792,-1.4658,50,2024-03-21 17:21:49.890710,963
964,964,22,AntiTrigo,-51.1158,-66.5709,122.0035,-13.3498,-7.4868,4.5984,50,2024-03-21 17:21:49.941743,964
965,965,22,AntiTrigo,-43.8969,-68.3876,122.3309,-14.7294,-9.0149,-4.929,50,2024-03-21 17:21:50.002246,965
966,966,22,AntiTrigo,25.4044,-76.6042,73.1295,-10.7249,-3.8895,-0.7377,50,2024-03-21 17:21:50.073304,966
967,967,22,AntiTrigo,42.8767,-66.0787,74.3832,-11.2614,-5.4511,0.182,50,2024-03-21 17:21:50.113105,967
968,968,22,AntiTrigo,63.7081,-64.8098,71.0144,-10.9261,-7.415,-4.6799,50,2024-03-21 17:21:50.223042,968
969,969,22,AntiTrigo,74.9707,-53.1907,73.8596,-7.9036,-4.7134,-1.0969,50,2024-03-21 17:21:50.324312,969
970,970,22,AntiTrigo,77.6502,-44.9555,84.4127,-8.7562,-4.3781,-1.7436,50,2024-03-21 17:21:50.365693,970
971,971,22,AntiTrigo,79.3047,-43.5776,93.3653,-10.6291,-5.5085,-3.056,50,2024-03-21 17:21:50.441925,971
972,972,22,AntiTrigo,74.3874,-41.414,108.6892,-12.6026,-4.5218,-0.7951,50,2024-03-21 17:21:50.507730,972
973,973,22,AntiTrigo,65.9946,-37.5806,125.2765,-12.6265,-2.8309,-1.231,50,2024-03-21 17:21:50.574086,973
974,974,22,AntiTrigo,59.4013,-35.6592,132.7003,-11.8506,-1.1831,-0.9293,50,2024-03-21 17:21:50.643825,974
975,975,22,AntiTrigo,42.8168,-36.3119,144.9505,-10.107,-1.37,0.6179,50,2024-03-21 17:21:50.692352,975
976,976,22,AntiTrigo,25.223,-39.4942,157.7438,-12.32,-2.1507,1.6095,50,2024-03-21 17:21:50.760254,976
977,977,22,AntiTrigo,3.9504,-45.7685,175.1552,-17.201,-1.4705,-0.4886,50,2024-03-21 17:21:50.809265,977
978,978,22,AntiTrigo,-16.4022,-45.8805,-179.8933,-11.2566,-0.2826,2.0118,50,2024-03-21 17:21:50.876996,978
979,979,22,AntiTrigo,-38.4074,-48.1942,176.2667,-9.81,-6.9695,3.6213,50,2024-03-21 17:21:50.925456,979
980,980,22,AntiTrigo,-77.9945,-58.9024,-177.0809,-15.467,-8.8568,-2.6776,50,2024-03-21 17:21:50.991446,980
981,981,22,AntiTrigo,-99.9115,-69.2527,178.0543,-8.4209,1.1304,-0.7281,50,2024-03-21 17:21:51.057807,981
982,982,22,AntiTrigo,-67.06,-73.5889,137.6575,-12.0134,-3.3003,-1.0921,50,2024-03-21 17:21:51.114681,982
983,983,22,AntiTrigo,-48.723,-64.2077,131.9343,-15.3329,-9.7573,1.14,50,2024-03-21 17:21:51.190922,983
984,984,22,AntiTrigo,-25.9725,-65.2875,120.3712,-12.5164,-8.3011,-2.1795,50,2024-03-21 17:21:51.258021,984
985,985,22,AntiTrigo,31.1484,-63.8191,74.7058,-10.4902,-3.8368,-2.5914,50,2024-03-21 17:21:51.373991,985
986,986,22,AntiTrigo,52.6654,-46.7853,84.5516,-9.0628,-4.5218,-3.1854,50,2024-03-21 17:21:51.537623,986
987,987,22,AntiTrigo,60.9518,-37.3374,100.5438,-11.7979,-5.6331,-0.1629,50,2024-03-21 17:21:51.624267,987
988,988,22,AntiTrigo,62.6613,-35.926,113.3251,-13.4361,-7.1755,-1.0682,50,2024-03-21 17:21:51.675319,988
989,989,22,AntiTrigo,62.6998,-33.5076,122.9565,-13.4935,-4.7182,-1.7819,50,2024-03-21 17:21:51.758687,989
990,990,22,AntiTrigo,63.0876,-29.1355,132.9896,-13.7474,-2.0837,0.206,50,2024-03-21 17:21:51.823924,990
991,991,22,AntiTrigo,62.1136,-29.2564,144.9274,-11.0123,-1.1352,-0.1868,50,2024-03-21 17:21:51.907596,991
992,992,22,AntiTrigo,51.4524,-40.0222,161.9721,-11.7883,1.9974,0.8909,50,2024-03-21 17:21:52.006410,992
993,993,22,AntiTrigo,56.7055,-41.3277,161.9476,-9.6328,5.8965,-1.5472,50,2024-03-21 17:21:52.059263,993
994,994,22,AntiTrigo,53.6429,-40.9785,165.3231,-7.2473,4.5314,2.3232,50,2024-03-21 17:21:52.124854,994
995,995,22,AntiTrigo,23.925,-40.5651,172.3082,-6.0546,-0.273,4.1482,50,2024-03-21 17:21:52.191072,995
996,996,22,AntiTrigo,-6.318,-54.4325,177.1337,-14.8827,-7.2186,-0.8287,50,2024-03-21 17:21:52.242067,996
997,997,22,AntiTrigo,-67.2529,-66.0211,-153.025,-10.6147,-6.5192,-4.0141,50,2024-03-21 17:21:52.308070,997
998,998,23,AntiTrigo,-84.1924,-26.3195,173.6459,-11.3332,-12.1811,0.4407,50,2024-03-21 17:21:53.384023,998
999,999,23,AntiTrigo,-114.2171,-40.1165,166.611,-11.5823,-7.7215,1.9879,50,2024-03-21 17:21:53.442958,999
1000,1000,23,AntiTrigo,-127.1235,-59.9397,167.3588,-7.4054,-1.049,-0.4646,50,2024-03-21 17:21:53.494053,1000
1001,1001,23,AntiTrigo,-134.349,-68.3414,179.6493,-10.5477,-0.1581,-2.9842,50,2024-03-21 17:21:53.557786,1001
1002,1002,23,AntiTrigo,-106.4967,-74.7279,165.9383,-13.5414,-4.1051,0.4359,50,2024-03-21 17:21:53.615169,1002
1003,1003,23,AntiTrigo,-43.4158,-74.7969,131.6579,-10.3321,-10.2555,0.2539,50,2024-03-21 17:21:53.675329,1003
1004,1004,23,AntiTrigo,-61.922,-83.7192,176.0991,-12.6313,-10.7488,-4.3925,50,2024-03-21 17:21:53.756545,1004
1005,1005,23,AntiTrigo,-122.2304,-86.5135,-117.4465,-11.8506,-10.4902,-3.674,50,2024-03-21 17:21:53.813314,1005
1006,1006,23,AntiTrigo,70.7448,-72.7971,53.989,-8.3634,-6.16,-0.7664,50,2024-03-21 17:21:53.875728,1006
1007,1007,23,AntiTrigo,81.3046,-60.1371,46.2496,-8.0042,-4.1961,-2.9267,50,2024-03-21 17:21:53.925475,1007
1008,1008,23,AntiTrigo,88.8452,-47.8852,47.5956,-9.1729,-2.7878,-3.8225,50,2024-03-21 17:21:54.009073,1008
1009,1009,23,AntiTrigo,83.6173,-44.8549,65.4552,-13.5271,-5.6522,-0.1724,50,2024-03-21 17:21:54.058736,1009
1010,1010,23,AntiTrigo,74.1568,-41.1817,86.3058,-11.7787,-4.6894,-1.643,50,2024-03-21 17:21:54.126975,1010
1011,1011,23,AntiTrigo,66.6607,-33.799,93.8545,-12.114,-1.825,-2.6393,50,2024-03-21 17:21:54.208579,1011
1012,1012,23,AntiTrigo,57.5248,-25.5968,110.3517,-11.3428,-1.8873,1.073,50,2024-03-21 17:21:54.258787,1012
1013,1013,23,AntiTrigo,47.6572,-24.6157,124.288,-11.9128,-2.5483,-0.6227,50,2024-03-21 17:21:54.355849,1013
1014,1014,23,AntiTrigo,21.5677,-27.5105,151.7952,-16.0275,-2.1268,-0.4982,50,2024-03-21 17:21:54.474105,1014
1015,1015,23,AntiTrigo,2.4523,-28.2421,153.4028,-12.0948,1.8681,0.9293,50,2024-03-21 17:21:54.527607,1015
1016,1016,23,AntiTrigo,-14.3643,-31.4901,147.378,-6.4187,-1.2598,2.6968,50,2024-03-21 17:21:54.565846,1016
1017,1017,23,AntiTrigo,-41.7142,-44.0033,141.0023,-13.0289,-8.5838,8.2532,50,2024-03-21 17:21:54.643198,1017
1018,1018,23,AntiTrigo,-95.2212,-56.1767,171.0372,-12.7894,-2.3375,-9.6902,50,2024-03-21 17:21:54.710325,1018
1019,1019,23,AntiTrigo,-82.3623,-54.654,151.5814,-14.0444,-7.5874,4.0763,50,2024-03-21 17:21:54.764453,1019
1020,1020,23,AntiTrigo,-57.7366,-53.2875,132.6378,-14.418,-9.6136,0.182,50,2024-03-21 17:21:54.824604,1020
1021,1021,23,AntiTrigo,-47.2854,-75.8059,126.2361,-9.2927,-5.8678,-5.9205,50,2024-03-21 17:21:54.939837,1021
1022,1022,23,AntiTrigo,60.3694,-61.4219,47.0721,-9.7094,-3.4632,-2.4142,50,2024-03-21 17:21:55.023632,1022
1023,1023,23,AntiTrigo,74.2958,-61.5094,36.8827,-13.0624,-6.2414,-6.2606,50,2024-03-21 17:21:55.079709,1023
1024,1024,23,AntiTrigo,65.9292,-56.3063,44.307,-9.6136,-4.9433,-0.843,50,2024-03-21 17:21:55.131233,1024
1025,1025,23,AntiTrigo,57.8272,-41.3442,55.3634,-8.1479,-2.2896,-0.9388,50,2024-03-21 17:21:55.208016,1025
1026,1026,23,AntiTrigo,57.5194,-34.7874,57.116,-8.7418,-3.2524,-2.2609,50,2024-03-21 17:21:55.248384,1026
1027,1027,23,AntiTrigo,54.2524,-31.5152,73.8172,-10.8351,-4.8475,-0.594,50,2024-03-21 17:21:55.339902,1027
1028,1028,23,AntiTrigo,50.0744,-29.2349,89.1606,-12.5451,-6.5001,0.2108,50,2024-03-21 17:21:55.381467,1028
1029,1029,23,AntiTrigo,45.2539,-28.9136,100.099,-13.1534,-4.632,-2.0885,50,2024-03-21 17:21:55.443784,1029
1030,1030,23,AntiTrigo,40.3185,-26.4185,109.8328,-14.6958,-2.0885,-0.5125,50,2024-03-21 17:21:55.524420,1030
1031,1031,23,AntiTrigo,35.5739,-24.8998,122.721,-15.4239,-2.5052,0.5652,50,2024-03-21 17:21:55.574920,1031
1032,1032,23,AntiTrigo,27.2982,-31.456,139.4144,-16.449,-4.8811,-0.5748,50,2024-03-21 17:21:55.633981,1032
1033,1033,23,AntiTrigo,13.7514,-36.879,164.9349,-18.8967,-2.8836,0.7808,50,2024-03-21 17:21:55.707958,1033
1034,1034,23,AntiTrigo,12.3336,-38.9258,167.062,-14.3653,2.8884,0.9484,50,2024-03-21 17:21:55.764923,1034
1035,1035,23,AntiTrigo,23.4968,-42.2249,149.0238,-7.3383,6.9456,-0.1437,50,2024-03-21 17:21:55.825171,1035
1036,1036,23,AntiTrigo,22.7118,-38.73,139.312,-2.8692,2.2657,4.2392,50,2024-03-21 17:21:55.893572,1036
1037,1037,23,AntiTrigo,-6.0702,-51.3425,133.8314,-6.9216,-4.0141,5.8965,50,2024-03-21 17:21:55.958382,1037
1038,1038,23,AntiTrigo,-83.8833,-69.6654,-174.5061,-13.8767,-10.2267,-15.491,50,2024-03-21 17:21:56.009505,1038
1039,1039,23,AntiTrigo,-58.5049,-63.5077,151.3901,-10.8494,-6.2223,8.0521,50,2024-03-21 17:21:56.092171,1039
1040,1040,23,AntiTrigo,-25.9036,-64.4594,121.0579,-15.7113,-10.8638,5.8007,50,2024-03-21 17:21:56.159011,1040
1041,1041,23,AntiTrigo,126.296,-73.4953,-13.497,-5.1301,-6.1073,-9.9633,50,2024-03-21 17:21:56.208881,1041
1042,1042,23,AntiTrigo,138.4714,-60.2323,-6.1316,-7.9275,-3.1087,-5.4463,50,2024-03-21 17:21:56.258771,1042
1043,1043,23,AntiTrigo,128.4308,-68.584,12.3126,-11.726,-8.5838,-0.479,50,2024-03-21 17:21:56.324970,1043
1044,1044,24,AntiTrigo,-178.1182,-52.8149,-35.1305,-9.0196,-7.8221,-2.7255,50,2024-03-21 17:22:06.138551,1044
1045,1045,24,AntiTrigo,157.376,-74.7763,-12.0484,-14.442,-7.4773,-0.2299,50,2024-03-21 17:22:06.186174,1045
1046,1046,24,AntiTrigo,24.9568,-83.2907,111.3592,-14.6336,-5.384,-1.3221,50,2024-03-21 17:22:06.262557,1046
1047,1047,24,AntiTrigo,-38.3763,-73.3486,162.0966,-13.7857,-4.0955,-1.2454,50,2024-03-21 17:22:06.325781,1047
1048,1048,24,AntiTrigo,-59.915,-58.1629,169.3621,-14.0204,-4.9577,1.049,50,2024-03-21 17:22:06.384288,1048
1049,1049,24,AntiTrigo,-88.937,-47.6328,178.0147,-13.6756,-6.0977,-0.9915,50,2024-03-21 17:22:06.447907,1049
1050,1050,24,AntiTrigo,-122.4884,-39.6518,-178.2684,-12.9475,-8.1335,-0.2443,50,2024-03-21 17:22:06.514531,1050
1051,1051,24,AntiTrigo,-144.9038,-39.4648,-179.3957,-11.7308,-8.2005,-0.273,50,2024-03-21 17:22:06.576665,1051
1052,1052,24,AntiTrigo,-171.8169,-44.9933,-172.3312,-11.3093,-7.5395,0.091,50,2024-03-21 17:22:06.625136,1052
1053,1053,24,AntiTrigo,158.9431,-48.4868,-149.2732,-12.3631,-6.4905,-1.255,50,2024-03-21 17:22:06.706774,1053
1054,1054,24,AntiTrigo,145.0391,-45.1978,-128.0841,-11.659,-6.3995,-1.4658,50,2024-03-21 17:22:06.765427,1054
1055,1055,24,AntiTrigo,143.3278,-41.1684,-115.7938,-11.2422,-6.6055,-2.8453,50,2024-03-21 17:22:06.832030,1055
1056,1056,24,AntiTrigo,140.7058,-40.9634,-98.9432,-10.8973,-7.5012,-1.7723,50,2024-03-21 17:22:06.923575,1056
1057,1057,24,AntiTrigo,148.9104,-56.7446,-90.3944,-10.0543,-14.4659,0.9915,50,2024-03-21 17:22:07.011214,1057
1058,1058,24,AntiTrigo,176.0187,-51.6566,-92.4487,-5.7576,-14.9162,-1.4322,50,2024-03-21 17:22:07.077011,1058
1059,1059,24,AntiTrigo,-177.253,-24.6205,-69.4939,-5.5708,-9.0388,-6.2941,50,2024-03-21 17:22:07.174437,1059
1060,1060,24,AntiTrigo,179.6636,-47.0334,-47.0692,-11.2087,-10.7249,-3.3147,50,2024-03-21 17:22:07.275021,1060
1061,1061,24,AntiTrigo,89.5377,-83.0821,37.7479,-11.6446,-6.6965,-0.6083,50,2024-03-21 17:22:07.358495,1061
1062,1062,24,AntiTrigo,14.8058,-74.0319,111.0354,-12.205,-4.7948,-1.8585,50,2024-03-21 17:22:07.458459,1062
1063,1063,24,AntiTrigo,-16.5956,-59.8208,141.0121,-14.1019,-4.426,-0.2347,50,2024-03-21 17:22:07.525364,1063
1064,1064,24,AntiTrigo,-35.6751,-54.6039,154.075,-14.4324,-3.4057,-1.2933,50,2024-03-21 17:22:07.581138,1064
1065,1065,24,AntiTrigo,-58.2445,-46.2575,166.0955,-13.8528,-3.535,0.1916,50,2024-03-21 17:22:07.641364,1065
1066,1066,24,AntiTrigo,-82.3101,-37.123,172.897,-11.7979,-5.3026,0.4886,50,2024-03-21 17:22:07.708637,1066
1067,1067,24,AntiTrigo,-121.9182,-28.9081,177.8065,-12.1763,-9.7334,-1.1448,50,2024-03-21 17:22:07.774230,1067
1068,1068,24,AntiTrigo,-148.4436,-31.9773,178.4579,-10.0974,-9.2783,-0.4646,50,2024-03-21 17:22:07.831551,1068
1069,1069,24,AntiTrigo,-172.9248,-46.6303,-173.7289,-11.156,-6.8977,1.1304,50,2024-03-21 17:22:07.880405,1069
1070,1070,24,AntiTrigo,154.8601,-55.2197,-145.1318,-11.6829,-5.2403,-1.437,50,2024-03-21 17:22:07.958145,1070
1071,1071,24,AntiTrigo,138.2385,-51.1248,-120.6031,-12.205,-5.3217,-1.7053,50,2024-03-21 17:22:08.024492,1071
1072,1072,24,AntiTrigo,139.3316,-50.1095,-106.9492,-13.0145,-6.8641,-1.9879,50,2024-03-21 17:22:08.074782,1072
1073,1073,24,AntiTrigo,153.8061,-54.0276,-100.9841,-12.6265,-10.8686,-3.7937,50,2024-03-21 17:22:08.171699,1073
1074,1074,24,AntiTrigo,111.3366,-73.0225,-52.0154,-9.5897,-8.1479,0.0671,50,2024-03-21 17:22:08.274643,1074
1075,1075,24,AntiTrigo,62.0564,-83.0734,20.3853,-9.3406,-10.3848,-1.4993,50,2024-03-21 17:22:08.391223,1075
1076,1076,24,AntiTrigo,75.4247,-80.172,22.6945,-11.9128,-7.8509,-3.6644,50,2024-03-21 17:22:08.490717,1076
1077,1077,24,AntiTrigo,10.8545,-64.6238,109.6731,-12.8086,-5.8678,-1.164,50,2024-03-21 17:22:08.778132,1077
1078,1078,24,AntiTrigo,-58.49,-41.1363,162.5475,-13.4217,-4.4691,-0.867,50,2024-03-21 17:22:08.874779,1078
1079,1079,24,AntiTrigo,-100.9916,-31.1642,172.6314,-13.5414,-8.7897,-0.2203,50,2024-03-21 17:22:08.959980,1079
1080,1080,24,AntiTrigo,-130.3451,-31.0693,172.6232,-13.1199,-10.5429,-0.8191,50,2024-03-21 17:22:09.026864,1080
1081,1081,24,AntiTrigo,-163.3098,-45.6087,177.1961,-11.1033,-7.5491,0.1485,50,2024-03-21 17:22:09.108746,1081
1082,1082,25,AntiTrigo,-45.1831,-35.033,164.8252,-13.8767,-4.9769,0.024,50,2024-03-21 17:22:10.080851,1082
1083,1083,25,AntiTrigo,-65.7036,-27.3662,173.9145,-13.5175,-6.548,1.1975,50,2024-03-21 17:22:10.130149,1083
1084,1084,25,AntiTrigo,-92.7015,-21.9752,-178.7449,-12.8229,-8.1766,0.3018,50,2024-03-21 17:22:10.198326,1084
1085,1085,25,AntiTrigo,-121.7573,-20.9036,-174.9891,-11.338,-8.9286,0.685,50,2024-03-21 17:22:10.275018,1085
1086,1086,25,AntiTrigo,-135.7212,-25.4808,-173.7265,-10.2698,-8.9861,0.7856,50,2024-03-21 17:22:10.325534,1086
1087,1087,25,AntiTrigo,-151.1783,-36.7722,-165.8888,-11.1129,-9.4699,-2.8261,50,2024-03-21 17:22:10.407607,1087
1088,1088,25,AntiTrigo,-166.7362,-49.1877,-152.568,-9.0053,-9.2639,-3.1518,50,2024-03-21 17:22:10.505062,1088
1089,1089,25,AntiTrigo,148.775,-71.8987,-116.8221,-12.3296,-7.0893,-1.6574,50,2024-03-21 17:22:10.591284,1089
